convolution_series,n_convolution,n_dense,dense_series,accuracy,f1_score
Ramanujan Summation,5,5,Fibonacci,65.4828263,0.719181683
Ramanujan Summation,5,5,Square,67.75057917,0.620594022
Ramanujan Summation,5,5,Cube,66.5838056,0.639329311
Ramanujan Summation,5,5,Prime Numbers,65.86993066,0.68796488
Ramanujan Summation,5,5,Ramanujan Summation,66.54998714,0.612643025
Ramanujan Summation,5,5,Triangular Numbers,68.25714922,0.587168796
Ramanujan Summation,5,6,Fibonacci,69.26466491,0.691699488
Ramanujan Summation,5,6,Square,70.15845362,0.651921962
Ramanujan Summation,5,6,Cube,69.06904372,0.657149722
Ramanujan Summation,5,6,Prime Numbers,70.55792185,0.606286433
Ramanujan Summation,5,6,Ramanujan Summation,70.48550774,0.562116393
Ramanujan Summation,5,6,Triangular Numbers,71.64860883,0.65980712
Ramanujan Summation,5,7,Fibonacci,72.42443605,0.721248102
Ramanujan Summation,5,7,Square,73.2686548,0.664709663
Ramanujan Summation,5,7,Cube,72.69806754,0.747821476
Ramanujan Summation,5,7,Prime Numbers,73.89587178,0.640804184
Ramanujan Summation,5,7,Ramanujan Summation,71.88116761,0.623264777
Ramanujan Summation,5,7,Triangular Numbers,73.34500531,0.672638485
Ramanujan Summation,5,8,Fibonacci,75.2053027,0.699870371
Ramanujan Summation,5,8,Square,75.33581182,0.742498437
Ramanujan Summation,5,8,Cube,75.49175248,0.665251859
Ramanujan Summation,5,8,Prime Numbers,75.6522404,0.772404712
Ramanujan Summation,5,8,Ramanujan Summation,75.28377096,0.802345848
Ramanujan Summation,5,8,Triangular Numbers,75.61471318,0.702042799
Ramanujan Summation,5,9,Fibonacci,79.77811806,0.794485521
Ramanujan Summation,5,9,Square,79.18544969,0.679175146
Ramanujan Summation,5,9,Cube,79.06915459,0.785761077
Ramanujan Summation,5,9,Prime Numbers,77.74446047,0.78436382
Ramanujan Summation,5,9,Ramanujan Summation,77.31075917,0.775171864
Ramanujan Summation,5,9,Triangular Numbers,79.15530056,0.731221846
Ramanujan Summation,5,10,Fibonacci,81.87604679,0.612287553
Ramanujan Summation,5,10,Square,82.47267068,0.727913643
Ramanujan Summation,5,10,Cube,80.39601937,0.728704199
Ramanujan Summation,5,10,Prime Numbers,80.77045134,0.711087253
Ramanujan Summation,5,10,Ramanujan Summation,79.36051584,0.76611215
Ramanujan Summation,5,10,Triangular Numbers,80.60752889,0.739051828
Ramanujan Summation,5,11,Fibonacci,84.79657051,0.7467694
Ramanujan Summation,5,11,Square,83.33350462,0.735059993
Ramanujan Summation,5,11,Cube,84.4404798,0.752224351
Ramanujan Summation,5,11,Prime Numbers,83.60949689,0.844074961
Ramanujan Summation,5,11,Ramanujan Summation,84.12405703,0.754948747
Ramanujan Summation,5,11,Triangular Numbers,82.65230861,0.762253065
Ramanujan Summation,5,12,Fibonacci,86.68520945,0.793165119
Ramanujan Summation,5,12,Square,83.60886403,0.832949676
Ramanujan Summation,5,12,Cube,86.41310384,0.838812474
Ramanujan Summation,5,12,Prime Numbers,84.96952676,0.663767173
Ramanujan Summation,5,12,Ramanujan Summation,87.80599452,0.867081761
Ramanujan Summation,5,12,Triangular Numbers,87.37740735,0.887818402
Ramanujan Summation,5,13,Fibonacci,89.86667098,0.791490673
Ramanujan Summation,5,13,Square,90.92100623,0.795385088
Ramanujan Summation,5,13,Cube,88.45108348,0.821487331
Ramanujan Summation,5,13,Prime Numbers,91.1473632,0.806199799
Ramanujan Summation,5,13,Ramanujan Summation,90.33219156,0.855196344
Ramanujan Summation,5,13,Triangular Numbers,89.16344471,0.746673736
Ramanujan Summation,5,14,Fibonacci,93.33562015,0.81610362
Ramanujan Summation,5,14,Square,91.09370649,0.94895986
Ramanujan Summation,5,14,Cube,91.37548584,0.825589002
Ramanujan Summation,5,14,Prime Numbers,91.59141028,0.934171414
Ramanujan Summation,5,14,Ramanujan Summation,91.67102229,0.88976691
Ramanujan Summation,5,14,Triangular Numbers,91.14344236,0.781536614
Ramanujan Summation,5,15,Fibonacci,94.22308307,0.91176646
Ramanujan Summation,5,15,Square,92.7411456,0.874116635
Ramanujan Summation,5,15,Cube,93.35250497,0.857226647
Ramanujan Summation,5,15,Prime Numbers,92.42964863,0.892247855
Ramanujan Summation,5,15,Ramanujan Summation,91.1793967,0.903731674
Ramanujan Summation,5,15,Triangular Numbers,93.27005736,0.915379591
Ramanujan Summation,6,5,Fibonacci,67.88774502,0.706912642
Ramanujan Summation,6,5,Square,69.73136595,0.668406796
Ramanujan Summation,6,5,Cube,68.43168496,0.579218296
Ramanujan Summation,6,5,Prime Numbers,71.787276,0.624317727
Ramanujan Summation,6,5,Ramanujan Summation,70.71136272,0.795152417
Ramanujan Summation,6,5,Triangular Numbers,69.90575379,0.684224553
Ramanujan Summation,6,6,Fibonacci,73.86370668,0.794464365
Ramanujan Summation,6,6,Square,71.75368402,0.745771704
Ramanujan Summation,6,6,Cube,73.14347938,0.688090104
Ramanujan Summation,6,6,Prime Numbers,72.79981043,0.691070353
Ramanujan Summation,6,6,Ramanujan Summation,72.86402008,0.674170998
Ramanujan Summation,6,6,Triangular Numbers,73.8723535,0.589109769
Ramanujan Summation,6,7,Fibonacci,76.1324921,0.704902363
Ramanujan Summation,6,7,Square,75.68872366,0.764533728
Ramanujan Summation,6,7,Cube,73.74511256,0.674018
Ramanujan Summation,6,7,Prime Numbers,74.4399537,0.72459765
Ramanujan Summation,6,7,Ramanujan Summation,75.27729107,0.746579552
Ramanujan Summation,6,7,Triangular Numbers,75.49337237,0.658515978
Ramanujan Summation,6,8,Fibonacci,77.06979628,0.709434857
Ramanujan Summation,6,8,Square,80.61167668,0.681104425
Ramanujan Summation,6,8,Cube,79.71639406,0.69089172
Ramanujan Summation,6,8,Prime Numbers,78.80211832,0.667619736
Ramanujan Summation,6,8,Ramanujan Summation,78.27203686,0.686977577
Ramanujan Summation,6,8,Triangular Numbers,77.98779103,0.802972784
Ramanujan Summation,6,9,Fibonacci,80.04808154,0.714226149
Ramanujan Summation,6,9,Square,81.07748052,0.766322961
Ramanujan Summation,6,9,Cube,81.25775254,0.734856562
Ramanujan Summation,6,9,Prime Numbers,79.75823942,0.818943297
Ramanujan Summation,6,9,Ramanujan Summation,81.33417642,0.825558115
Ramanujan Summation,6,9,Triangular Numbers,80.84474095,0.803203499
Ramanujan Summation,6,10,Fibonacci,81.89219244,0.803306728
Ramanujan Summation,6,10,Square,82.93961499,0.776447023
Ramanujan Summation,6,10,Cube,83.38639447,0.728406265
Ramanujan Summation,6,10,Prime Numbers,85.68768766,0.885176444
Ramanujan Summation,6,10,Ramanujan Summation,84.35655312,0.750016349
Ramanujan Summation,6,10,Triangular Numbers,82.46451843,0.821182317
Ramanujan Summation,6,11,Fibonacci,87.08603629,0.868978279
Ramanujan Summation,6,11,Square,85.05269601,0.788235975
Ramanujan Summation,6,11,Cube,87.68269105,0.867900626
Ramanujan Summation,6,11,Prime Numbers,86.12887535,0.85421066
Ramanujan Summation,6,11,Ramanujan Summation,86.50636381,0.902398192
Ramanujan Summation,6,11,Triangular Numbers,87.92579665,0.792532677
Ramanujan Summation,6,12,Fibonacci,88.11283643,0.779706799
Ramanujan Summation,6,12,Square,88.00288181,0.818725512
Ramanujan Summation,6,12,Cube,88.81640067,0.854442677
Ramanujan Summation,6,12,Prime Numbers,90.43837885,0.846910636
Ramanujan Summation,6,12,Ramanujan Summation,87.88065392,0.824328105
Ramanujan Summation,6,12,Triangular Numbers,86.5678444,0.748540127
Ramanujan Summation,6,13,Fibonacci,91.74884114,0.89552415
Ramanujan Summation,6,13,Square,92.7517408,0.970617224
Ramanujan Summation,6,13,Cube,93.40026175,0.895212562
Ramanujan Summation,6,13,Prime Numbers,91.73683864,0.902456776
Ramanujan Summation,6,13,Ramanujan Summation,91.78857339,0.900622265
Ramanujan Summation,6,13,Triangular Numbers,93.35390073,0.891852333
Ramanujan Summation,6,14,Fibonacci,91.1302583,0.926583298
Ramanujan Summation,6,14,Square,92.61147922,0.899768684
Ramanujan Summation,6,14,Cube,93.19042389,0.864366142
Ramanujan Summation,6,14,Prime Numbers,93.44921872,0.840200554
Ramanujan Summation,6,14,Ramanujan Summation,92.49019331,0.867551317
Ramanujan Summation,6,14,Triangular Numbers,93.03444101,0.895706475
Ramanujan Summation,6,15,Fibonacci,90.51167265,0.864195852
Ramanujan Summation,6,15,Square,92.34175159,0.895716934
Ramanujan Summation,6,15,Cube,93.45350871,0.901957507
Ramanujan Summation,6,15,Prime Numbers,92.01770597,0.921658972
Ramanujan Summation,6,15,Ramanujan Summation,93.05898422,0.944139748
Ramanujan Summation,6,15,Triangular Numbers,93.4468725,0.883900371
Ramanujan Summation,7,5,Fibonacci,72.2574508,0.610611172
Ramanujan Summation,7,5,Square,72.77046377,0.658744795
Ramanujan Summation,7,5,Cube,71.63726743,0.678203128
Ramanujan Summation,7,5,Prime Numbers,72.39338872,0.584211562
Ramanujan Summation,7,5,Ramanujan Summation,73.21021617,0.745433226
Ramanujan Summation,7,5,Triangular Numbers,72.75697296,0.683118896
Ramanujan Summation,7,6,Fibonacci,74.81346873,0.723067642
Ramanujan Summation,7,6,Square,75.6242164,0.772276323
Ramanujan Summation,7,6,Cube,76.11460979,0.672492858
Ramanujan Summation,7,6,Prime Numbers,73.35005872,0.732702097
Ramanujan Summation,7,6,Ramanujan Summation,76.55907406,0.698506794
Ramanujan Summation,7,6,Triangular Numbers,75.06374526,0.694795657
Ramanujan Summation,7,7,Fibonacci,78.62548993,0.693390381
Ramanujan Summation,7,7,Square,79.39724692,0.815280161
Ramanujan Summation,7,7,Cube,76.8283263,0.713224998
Ramanujan Summation,7,7,Prime Numbers,77.490559,0.766973212
Ramanujan Summation,7,7,Ramanujan Summation,77.9114513,0.638249631
Ramanujan Summation,7,7,Triangular Numbers,77.41624648,0.790999426
Ramanujan Summation,7,8,Fibonacci,82.73493658,0.812610558
Ramanujan Summation,7,8,Square,80.14322791,0.764871706
Ramanujan Summation,7,8,Cube,80.44445322,0.748652877
Ramanujan Summation,7,8,Prime Numbers,81.20438903,0.78
Ramanujan Summation,7,8,Ramanujan Summation,79.79785047,0.874439533
Ramanujan Summation,7,8,Triangular Numbers,80.60431929,0.671838165
Ramanujan Summation,7,9,Fibonacci,84.11745326,0.827101369
Ramanujan Summation,7,9,Square,83.4671396,0.742419135
Ramanujan Summation,7,9,Cube,83.70661314,0.78700408
Ramanujan Summation,7,9,Prime Numbers,83.27066789,0.775605994
Ramanujan Summation,7,9,Ramanujan Summation,82.28552969,0.766584087
Ramanujan Summation,7,9,Triangular Numbers,84.12159321,0.787476744
Ramanujan Summation,7,10,Fibonacci,88.35493307,0.759291443
Ramanujan Summation,7,10,Square,86.61840163,0.867459022
Ramanujan Summation,7,10,Cube,86.82526412,0.726292824
Ramanujan Summation,7,10,Prime Numbers,87.29272276,0.842988226
Ramanujan Summation,7,10,Ramanujan Summation,85.3306695,0.799673207
Ramanujan Summation,7,10,Triangular Numbers,88.30251466,0.757453755
Ramanujan Summation,7,11,Fibonacci,89.6023288,0.854119169
Ramanujan Summation,7,11,Square,91.0318569,0.766152446
Ramanujan Summation,7,11,Cube,88.666967,0.845985691
Ramanujan Summation,7,11,Prime Numbers,91.21806192,0.772856155
Ramanujan Summation,7,11,Ramanujan Summation,90.17515549,0.867063604
Ramanujan Summation,7,11,Triangular Numbers,89.95304009,0.797782133
Ramanujan Summation,7,12,Fibonacci,92.43402445,0.849450299
Ramanujan Summation,7,12,Square,91.95147138,0.886697469
Ramanujan Summation,7,12,Cube,93.40053166,0.833372894
Ramanujan Summation,7,12,Prime Numbers,92.34035987,0.8691018
Ramanujan Summation,7,12,Ramanujan Summation,90.2329303,0.796308475
Ramanujan Summation,7,12,Triangular Numbers,91.08281354,0.90354378
Ramanujan Summation,7,13,Fibonacci,92.81415425,0.96824569
Ramanujan Summation,7,13,Square,93.30999898,1.019610443
Ramanujan Summation,7,13,Cube,92.94341151,0.884558407
Ramanujan Summation,7,13,Prime Numbers,94.21897079,0.919410207
Ramanujan Summation,7,13,Ramanujan Summation,91.04889814,0.790968716
Ramanujan Summation,7,13,Triangular Numbers,93.14358794,0.955136716
Ramanujan Summation,7,14,Fibonacci,91.18202077,0.918811425
Ramanujan Summation,7,14,Square,93.7597123,0.855803328
Ramanujan Summation,7,14,Cube,92.90554129,0.94185904
Ramanujan Summation,7,14,Prime Numbers,93.41960997,0.867276196
Ramanujan Summation,7,14,Ramanujan Summation,92.13611704,0.857098741
Ramanujan Summation,7,14,Triangular Numbers,94.27946493,0.903766746
Ramanujan Summation,7,15,Fibonacci,94.04172466,0.826832275
Ramanujan Summation,7,15,Square,93.5835443,0.931081238
Ramanujan Summation,7,15,Cube,92.87048275,0.827200509
Ramanujan Summation,7,15,Prime Numbers,93.57985729,0.827497261
Ramanujan Summation,7,15,Ramanujan Summation,92.29310743,0.834515511
Ramanujan Summation,7,15,Triangular Numbers,93.85555566,0.917975002
Ramanujan Summation,8,5,Fibonacci,77.04948089,0.673161232
Ramanujan Summation,8,5,Square,76.47061056,0.636600211
Ramanujan Summation,8,5,Cube,74.67039753,0.673716
Ramanujan Summation,8,5,Prime Numbers,75.76141732,0.702397881
Ramanujan Summation,8,5,Ramanujan Summation,74.10685846,0.644951376
Ramanujan Summation,8,5,Triangular Numbers,75.97239031,0.646415945
Ramanujan Summation,8,6,Fibonacci,78.65060341,0.837564817
Ramanujan Summation,8,6,Square,76.33018366,0.68897173
Ramanujan Summation,8,6,Cube,77.03821616,0.715847882
Ramanujan Summation,8,6,Prime Numbers,77.9168611,0.71363815
Ramanujan Summation,8,6,Ramanujan Summation,77.89914025,0.71093216
Ramanujan Summation,8,6,Triangular Numbers,76.99052306,0.763067337
Ramanujan Summation,8,7,Fibonacci,81.38897873,0.807407148
Ramanujan Summation,8,7,Square,81.25147361,0.744702278
Ramanujan Summation,8,7,Cube,80.80573087,0.698176086
Ramanujan Summation,8,7,Prime Numbers,80.2442085,0.823722011
Ramanujan Summation,8,7,Ramanujan Summation,82.04870713,0.755232945
Ramanujan Summation,8,7,Triangular Numbers,82.65540711,0.846516091
Ramanujan Summation,8,8,Fibonacci,83.31643852,0.675720705
Ramanujan Summation,8,8,Square,83.18783308,0.797770161
Ramanujan Summation,8,8,Cube,84.29120767,0.883930317
Ramanujan Summation,8,8,Prime Numbers,83.44197062,0.770336793
Ramanujan Summation,8,8,Ramanujan Summation,83.6606028,0.776725329
Ramanujan Summation,8,8,Triangular Numbers,84.53965315,0.802775585
Ramanujan Summation,8,9,Fibonacci,84.69064391,0.788060209
Ramanujan Summation,8,9,Square,87.91830232,0.800396403
Ramanujan Summation,8,9,Cube,86.67268052,0.799109245
Ramanujan Summation,8,9,Prime Numbers,86.18850686,0.784628963
Ramanujan Summation,8,9,Ramanujan Summation,86.51076585,0.877442828
Ramanujan Summation,8,9,Triangular Numbers,86.56242936,0.839053902
Ramanujan Summation,8,10,Fibonacci,87.6687987,0.856531412
Ramanujan Summation,8,10,Square,90.89493823,0.88442855
Ramanujan Summation,8,10,Cube,89.44132563,0.830782208
Ramanujan Summation,8,10,Prime Numbers,89.84300213,0.805289809
Ramanujan Summation,8,10,Ramanujan Summation,90.35154977,0.813868785
Ramanujan Summation,8,10,Triangular Numbers,88.37883754,0.844089152
Ramanujan Summation,8,11,Fibonacci,92.6734719,0.819039415
Ramanujan Summation,8,11,Square,91.93235891,0.846986949
Ramanujan Summation,8,11,Cube,93.04677078,0.846194168
Ramanujan Summation,8,11,Prime Numbers,90.07277258,0.978227811
Ramanujan Summation,8,11,Ramanujan Summation,92.1009057,0.733309253
Ramanujan Summation,8,11,Triangular Numbers,91.59717934,0.863019014
Ramanujan Summation,8,12,Fibonacci,93.43226295,0.96628469
Ramanujan Summation,8,12,Square,93.47004419,0.886092223
Ramanujan Summation,8,12,Cube,92.29237411,0.917670874
Ramanujan Summation,8,12,Prime Numbers,92.28782614,0.884991316
Ramanujan Summation,8,12,Ramanujan Summation,92.88933463,0.846633331
Ramanujan Summation,8,12,Triangular Numbers,92.10335777,0.767904203
Ramanujan Summation,8,13,Fibonacci,93.8419837,0.890272784
Ramanujan Summation,8,13,Square,92.6307928,0.84121967
Ramanujan Summation,8,13,Cube,90.09301178,0.83998323
Ramanujan Summation,8,13,Prime Numbers,92.62517794,0.855050637
Ramanujan Summation,8,13,Ramanujan Summation,91.96145618,0.96724307
Ramanujan Summation,8,13,Triangular Numbers,91.36872418,1.000241877
Ramanujan Summation,8,14,Fibonacci,91.76257336,0.890860397
Ramanujan Summation,8,14,Square,93.10940847,0.856761639
Ramanujan Summation,8,14,Cube,94.32864083,0.821138679
Ramanujan Summation,8,14,Prime Numbers,93.31318447,0.903427008
Ramanujan Summation,8,14,Ramanujan Summation,92.39349661,0.96914528
Ramanujan Summation,8,14,Triangular Numbers,93.4559042,0.867632981
Ramanujan Summation,8,15,Fibonacci,92.54090969,0.761050198
Ramanujan Summation,8,15,Square,92.30539963,0.913502484
Ramanujan Summation,8,15,Cube,91.84563733,0.929269986
Ramanujan Summation,8,15,Prime Numbers,91.24817119,0.800707718
Ramanujan Summation,8,15,Ramanujan Summation,92.61007629,0.888824209
Ramanujan Summation,8,15,Triangular Numbers,93.15805349,0.902561301
Ramanujan Summation,9,5,Fibonacci,78.10337633,0.728344635
Ramanujan Summation,9,5,Square,77.78403307,0.692461454
Ramanujan Summation,9,5,Cube,77.25425394,0.782796861
Ramanujan Summation,9,5,Prime Numbers,78.80824619,0.711831013
Ramanujan Summation,9,5,Ramanujan Summation,76.88286808,0.657740692
Ramanujan Summation,9,5,Triangular Numbers,78.97602791,0.629526276
Ramanujan Summation,9,6,Fibonacci,79.99778298,0.823042476
Ramanujan Summation,9,6,Square,80.24756476,0.790833199
Ramanujan Summation,9,6,Cube,79.53321481,0.764398677
Ramanujan Summation,9,6,Prime Numbers,80.49859785,0.737986268
Ramanujan Summation,9,6,Ramanujan Summation,81.97531246,0.733550079
Ramanujan Summation,9,6,Triangular Numbers,81.51562809,0.706213168
Ramanujan Summation,9,7,Fibonacci,84.77842211,0.766427218
Ramanujan Summation,9,7,Square,84.32214255,0.681995639
Ramanujan Summation,9,7,Cube,82.69633017,0.751196817
Ramanujan Summation,9,7,Prime Numbers,83.46921078,0.772453124
Ramanujan Summation,9,7,Ramanujan Summation,83.01980087,0.818494002
Ramanujan Summation,9,7,Triangular Numbers,85.1305749,0.786003677
Ramanujan Summation,9,8,Fibonacci,85.40321135,0.855746156
Ramanujan Summation,9,8,Square,87.49369769,0.883456755
Ramanujan Summation,9,8,Cube,87.49295387,0.868908505
Ramanujan Summation,9,8,Prime Numbers,88.4296202,0.839525492
Ramanujan Summation,9,8,Ramanujan Summation,86.19031341,0.816593134
Ramanujan Summation,9,8,Triangular Numbers,87.31232216,0.7669606
Ramanujan Summation,9,9,Fibonacci,91.68165184,0.880997203
Ramanujan Summation,9,9,Square,88.78235832,0.927987369
Ramanujan Summation,9,9,Cube,87.86495975,0.861105302
Ramanujan Summation,9,9,Prime Numbers,87.51998997,0.939862957
Ramanujan Summation,9,9,Ramanujan Summation,90.11271203,0.767721415
Ramanujan Summation,9,9,Triangular Numbers,87.51684979,0.786291831
Ramanujan Summation,9,10,Fibonacci,91.82768095,0.914760075
Ramanujan Summation,9,10,Square,92.63731319,0.885214511
Ramanujan Summation,9,10,Cube,92.38517554,0.937689109
Ramanujan Summation,9,10,Prime Numbers,92.62544486,0.871226418
Ramanujan Summation,9,10,Ramanujan Summation,92.42228986,0.828601229
Ramanujan Summation,9,10,Triangular Numbers,93.47886581,0.861320338
Ramanujan Summation,9,11,Fibonacci,92.04768362,0.803365801
Ramanujan Summation,9,11,Square,92.32300486,0.823570466
Ramanujan Summation,9,11,Cube,92.22734055,0.9286222
Ramanujan Summation,9,11,Prime Numbers,93.83019181,0.923639371
Ramanujan Summation,9,11,Ramanujan Summation,93.90039859,0.898150214
Ramanujan Summation,9,11,Triangular Numbers,93.45122532,0.793946124
Ramanujan Summation,9,12,Fibonacci,94.18349367,0.862079821
Ramanujan Summation,9,12,Square,91.82195913,0.818750006
Ramanujan Summation,9,12,Cube,94.66722411,0.938826663
Ramanujan Summation,9,12,Prime Numbers,94.52323862,0.850813893
Ramanujan Summation,9,12,Ramanujan Summation,93.735622,0.825712614
Ramanujan Summation,9,12,Triangular Numbers,94.78179891,0.881489808
Ramanujan Summation,9,13,Fibonacci,91.34337679,0.847992277
